img_path,label
drone_far\6_8.316767004107962m_B_S2_D1_115-bebop_003_.png,drone_far
drone_far\6_8.321277307449257m_mixed_membo_64-membo_003_.png,drone_far
drone_far\6_8.323496164553106m_B_S2_D1_102-bebop_002_.png,drone_far
drone_far\6_8.340274465673883m_mixed_membo_23-membo_000_.png,drone_far
drone_far\6_8.351311057554218m_mixed_57-bebop_003_.png,drone_far
drone_far\6_8.35412504197887m_mixed_27-bebop_000_.png,drone_far
drone_far\6_8.35769193791429m_mixed_53-bebop_000_.png,drone_far
drone_far\6_8.359022029671829m_mixed_membo_57-membo_001_.png,drone_far
drone_far\6_8.367446834027538m_B_S2_D1_073-bebop_001_.png,drone_far
drone_far\6_8.384619604115404m_Membo_0_006-membo_003_.png,drone_far
drone_far\6_8.394544635137738m_mixed_membo_10-membo_002_.png,drone_far
drone_far\6_8.403368085846632m_Membo_0_004-membo_001_.png,drone_far
drone_far\6_8.417305248161224m_mixed_62-bebop_001_.png,drone_far
drone_far\6_8.427348680492939m_B_S2_D1_068-bebop_001_.png,drone_far
drone_far\6_8.43233552637558m_mixed_membo_60-membo_003_.png,drone_far
drone_far\6_8.45356701027928m_B_S2_D1_081-bebop_003_.png,drone_far
drone_far\6_8.455430342722142m_mixed_24-bebop_001_.png,drone_far
drone_far\6_8.45715369830588m_Membo_1_029-membo_003_.png,drone_far
drone_far\6_8.461345029907733m_B_S2_D1_110-bebop_003_.png,drone_far
drone_far\6_8.474265307684853m_B_S2_D1_107-bebop_003_.png,drone_far
drone_far\6_8.482345114256647m_mixed_membo_36-membo_004_.png,drone_far
drone_far\6_8.484063759019577m_Membo_0_011-membo_001_.png,drone_far
drone_far\6_8.486008106068365m_B_S2_D1_106-bebop_001_.png,drone_far
drone_far\6_8.486171137778907m_mixed_65-bebop_003_.png,drone_far
drone_far\6_8.487911832875497m_mixed_membo_12-membo_003_.png,drone_far
drone_far\6_8.494428895962187m_mixed_membo_11-membo_003_.png,drone_far
drone_far\6_8.511437853809252m_mixed_26-bebop_001_.png,drone_far
drone_far\6_8.514194980144673m_Membo_0_015-membo_003_.png,drone_far
drone_far\6_8.517218377226456m_mixed_membo_39-membo_001_.png,drone_far
drone_far\6_8.532596957312894m_mixed_18-bebop_004_.png,drone_far
drone_far\6_8.533000962586545m_mixed_membo_40-membo_002_.png,drone_far
drone_far\6_8.54122812132941m_mixed_47-bebop_002_.png,drone_far
drone_far\6_8.541765860214575m_mixed_membo_13-membo_003_.png,drone_far
drone_far\6_8.56233839843578m_mixed_membo_34-membo_000_.png,drone_far
drone_far\6_8.569049532679255m_B_S2_D1_071-bebop_003_.png,drone_far
drone_far\6_8.569307289349851m_mixed_45-bebop_002_.png,drone_far
drone_far\6_8.580588984772247m_mixed_membo_14-membo_004_.png,drone_far
drone_far\6_8.586197115905241m_mixed_47-bebop_001_.png,drone_far
drone_far\6_8.58722464836005m_mixed_membo_14-membo_001_.png,drone_far
drone_far\6_8.59623294626692m_extra_membo_D2_2050.png,drone_far
drone_far\6_8.608742373129626m_mixed_64-bebop_002_.png,drone_far
drone_far\6_8.611306432908648m_mixed_membo_0-membo_002_.png,drone_far
drone_far\6_8.622386661472074m_mixed_membo_40-membo_003_.png,drone_far
drone_far\6_8.623664500695059m_Membo_0_015-membo_001_.png,drone_far
drone_far\6_8.623883828032378m_B_S2_D1_122-bebop_003_.png,drone_far
drone_far\6_8.624672262311456m_Membo_0_001-membo_000_.png,drone_far
drone_far\6_8.628365312295767m_mixed_62-bebop_000_.png,drone_far
drone_far\6_8.633144330290465m_Membo_0_034-membo_003_.png,drone_far
drone_far\6_8.634818040752087m_mixed_41-bebop_003_.png,drone_far
drone_far\6_8.635073857262574m_Membo_0_007-membo_000_.png,drone_far
drone_far\6_8.6395763241865m_mixed_membo_31-membo_001_.png,drone_far
drone_far\6_8.642731169948064m_extra_membo_D2_2005.png,drone_far
drone_far\6_8.646601590323083m_mixed_membo_42-membo_000_.png,drone_far
drone_far\6_8.648247930483947m_extra_membo_D2_2006.png,drone_far
drone_far\6_8.66708278905968m_mixed_63-bebop_004_.png,drone_far
drone_far\6_8.669682910146024m_mixed_9-bebop_001_.png,drone_far
drone_far\6_8.670896602006524m_mixed_membo_65-membo_000_.png,drone_far
drone_far\6_8.678369319768949m_mixed_membo_24-membo_003_.png,drone_far
drone_far\6_8.678439134684723m_mixed_60-bebop_004_.png,drone_far
drone_far\6_8.680260650653135m_B_S2_D1_126-bebop_001_.png,drone_far
drone_far\6_8.697201090354785m_mixed_membo_29-membo_000_.png,drone_far
drone_far\6_8.706951303391538m_mixed_16-bebop_002_.png,drone_far
drone_far\6_8.719255614815161m_Membo_1_032-membo_000_.png,drone_far
drone_far\6_8.725562806910876m_mixed_membo_66-membo_001_.png,drone_far
drone_far\6_8.731199962457897m_mixed_membo_59-membo_002_.png,drone_far
drone_far\6_8.743339503100955m_mixed_63-bebop_000_.png,drone_far
drone_far\6_8.750716999920092m_mixed_23-bebop_003_.png,drone_far
drone_far\6_8.752690406632826m_mixed_7-bebop_002_.png,drone_far
drone_far\6_8.765689915284103m_Membo_1_002-membo_000_.png,drone_far
drone_far\6_8.781236333419628m_Membo_2_018-membo_003_.png,drone_far
drone_far\6_8.804947752448415m_B_S2_D1_126-bebop_000_.png,drone_far
drone_far\6_8.805861667418629m_mixed_membo_1-membo_002_.png,drone_far
drone_far\6_8.81061093864174m_mixed_membo_30-membo_001_.png,drone_far
drone_far\6_8.82197043490611m_mixed_membo_15-membo_001_.png,drone_far
drone_far\6_8.826807420760371m_Membo_0_040-membo_003_.png,drone_far
drone_far\6_8.82777479266915m_mixed_membo_58-membo_004_.png,drone_far
drone_far\6_8.835489552293271m_Membo_0_041-membo_001_.png,drone_far
drone_far\6_8.853127146940281m_B_S2_D1_107-bebop_002_.png,drone_far
drone_far\6_8.85556876081463m_Membo_0_016-membo_002_.png,drone_far
drone_far\6_8.868097279777025m_mixed_40-bebop_000_.png,drone_far
drone_far\6_8.87136016401762m_Membo_0_038-membo_004_.png,drone_far
drone_far\6_8.87294349831309m_B_S2_D1_122-bebop_002_.png,drone_far
drone_far\6_8.873957395514388m_mixed_membo_51-membo_003_.png,drone_far
drone_far\6_8.877207327919404m_B_S2_D1_116-bebop_001_.png,drone_far
drone_far\6_8.887416751079353m_mixed_membo_2-membo_004_.png,drone_far
drone_far\6_8.888243993519062m_Membo_1_042-membo_002_.png,drone_far
drone_far\6_8.890518383307015m_mixed_membo_7-membo_003_.png,drone_far
drone_far\6_8.892470330700196m_mixed_29-bebop_000_.png,drone_far
drone_far\6_8.893325576919416m_mixed_35-bebop_004_.png,drone_far
drone_far\6_8.894740274971557m_mixed_44-bebop_002_.png,drone_far
drone_far\6_8.903525871601992m_Membo_0_004-membo_002_.png,drone_far
drone_far\6_8.905520778352084m_Membo_0_005-membo_002_.png,drone_far
drone_far\6_8.912305342510304m_B_S2_D1_093-bebop_000_.png,drone_far
drone_far\6_8.919214579951232m_Membo_2_028-membo_004_.png,drone_far
drone_far\6_8.936583307333155m_mixed_21-bebop_003_.png,drone_far
drone_far\6_8.94251035050215m_B_S2_D1_108-bebop_002_.png,drone_far
drone_far\6_8.942959917953981m_B_S2_D1_073-bebop_003_.png,drone_far
drone_far\6_8.953561747622881m_mixed_membo_39-membo_003_.png,drone_far
drone_far\6_8.956785090432756m_Membo_0_007-membo_001_.png,drone_far
drone_far\6_8.957231197056789m_mixed_membo_30-membo_004_.png,drone_far
drone_far\6_8.957827187840637m_extra_membo_D2_2022.png,drone_far
drone_far\6_8.959155111114583m_mixed_membo_61-membo_001_.png,drone_far
drone_far\6_8.961323643555524m_mixed_61-bebop_001_.png,drone_far
drone_far\6_8.961602376080247m_Membo_0_003-membo_003_.png,drone_far
drone_far\6_8.97069614640581m_mixed_membo_41-membo_000_.png,drone_far
drone_far\6_8.973912452124363m_mixed_membo_46-membo_004_.png,drone_far
drone_far\6_8.97765897332074m_mixed_13-bebop_000_.png,drone_far
drone_far\6_8.98277662466277m_mixed_6-bebop_002_.png,drone_far
drone_far\6_8.987869596618381m_Membo_0_036-membo_001_.png,drone_far
drone_far\6_8.991370065501394m_extra_membo_D2_2030.png,drone_far
drone_far\6_8.99212086055816m_B_S2_D1_117-bebop_001_.png,drone_far
drone_far\6_8.997677810046913m_Membo_1_004-membo_000_.png,drone_far
drone_far\6_9.004636901043108m_B_S2_D1_097-bebop_003_.png,drone_far
drone_far\6_9.006424807532964m_mixed_59-bebop_001_.png,drone_far
drone_far\6_9.007108598888525m_mixed_20-bebop_000_.png,drone_far
drone_far\6_9.012030518883664m_mixed_14-bebop_002_.png,drone_far
drone_far\6_9.02260469318778m_mixed_membo_46-membo_001_.png,drone_far
drone_far\6_9.024761331995446m_extra_membo_D2_2046.png,drone_far
drone_far\6_9.05011356057504m_B_S2_D1_076-bebop_000_.png,drone_far
drone_far\6_9.054160310564408m_B_S2_D1_119-bebop_001_.png,drone_far
drone_far\6_9.082336435198584m_mixed_38-bebop_001_.png,drone_far
drone_far\6_9.084795070805036m_mixed_54-bebop_001_.png,drone_far
drone_far\6_9.085168101898619m_extra_membo_D2_2045.png,drone_far
drone_far\6_9.08779635274775m_mixed_membo_26-membo_001_.png,drone_far
drone_far\6_9.088004868262363m_mixed_membo_4-membo_002_.png,drone_far
drone_far\6_9.0885259450648m_mixed_66-bebop_004_.png,drone_far
drone_far\6_9.103550013964613m_mixed_0-bebop_000_.png,drone_far
drone_far\6_9.105865584138085m_mixed_50-bebop_002_.png,drone_far
drone_far\6_9.106051294152333m_Membo_1_045-membo_004_.png,drone_far
drone_far\6_9.106086699095949m_mixed_membo_19-membo_000_.png,drone_far
drone_far\6_9.10985535054178m_Membo_0_012-membo_004_.png,drone_far
drone_far\6_9.119374546003433m_Membo_0_017-membo_003_.png,drone_far
drone_far\6_9.124203043339907m_Membo_1_047-membo_000_.png,drone_far
drone_far\6_9.129377550742847m_mixed_membo_24-membo_004_.png,drone_far
drone_far\6_9.142873782941654m_mixed_membo_65-membo_002_.png,drone_far
drone_far\6_9.148833770791295m_mixed_46-bebop_004_.png,drone_far
drone_far\6_9.155352260980012m_mixed_membo_23-membo_001_.png,drone_far
drone_far\6_9.163460267855536m_mixed_membo_58-membo_003_.png,drone_far
drone_far\6_9.16370231497818m_B_S2_D1_124-bebop_004_.png,drone_far
drone_far\6_9.180461099741544m_Membo_0_013-membo_002_.png,drone_far
drone_far\6_9.18522590556733m_B_S2_D1_102-bebop_003_.png,drone_far
drone_far\6_9.185290694316613m_B_S2_D1_113-bebop_000_.png,drone_far
drone_far\6_9.198577906192895m_mixed_22-bebop_002_.png,drone_far
drone_far\6_9.19955933945078m_Membo_1_041-membo_002_.png,drone_far
drone_far\6_9.207622818559477m_B_S2_D1_069-bebop_003_.png,drone_far
drone_far\6_9.210278460173898m_mixed_60-bebop_003_.png,drone_far
drone_far\6_9.224484996552302m_Membo_1_001-membo_003_.png,drone_far
drone_far\6_9.230952742161913m_mixed_membo_57-membo_000_.png,drone_far
drone_far\6_9.244002931770313m_B_S2_D1_118-bebop_004_.png,drone_far
drone_far\6_9.24689206343276m_Membo_1_046-membo_000_.png,drone_far
drone_far\6_9.256074902552639m_mixed_membo_2-membo_002_.png,drone_far
drone_far\6_9.26073931770736m_B_S2_D1_118-bebop_002_.png,drone_far
drone_far\6_9.264239061429262m_Membo_1_031-membo_000_.png,drone_far
drone_far\6_9.26998686484542m_mixed_membo_18-membo_000_.png,drone_far
drone_far\6_9.283304491861584m_mixed_5-bebop_004_.png,drone_far
drone_far\6_9.297917233898065m_B_S2_D1_126-bebop_004_.png,drone_far
drone_far\6_9.298730918290977m_mixed_41-bebop_002_.png,drone_far
drone_far\6_9.30278140945369m_Membo_2_019-membo_001_.png,drone_far
drone_far\6_9.304508116364845m_mixed_membo_53-membo_003_.png,drone_far
drone_far\6_9.30871310586203m_mixed_50-bebop_003_.png,drone_far
drone_far\6_9.311267105076297m_mixed_42-bebop_001_.png,drone_far
drone_far\6_9.319200642539204m_Membo_0_039-membo_003_.png,drone_far
drone_far\6_9.320294318245075m_B_S2_D1_119-bebop_004_.png,drone_far
drone_far\6_9.320427158798154m_Membo_2_013-membo_000_.png,drone_far
drone_far\6_9.322043439890551m_mixed_membo_56-membo_004_.png,drone_far
drone_far\6_9.325707077224449m_mixed_membo_27-membo_000_.png,drone_far
drone_far\6_9.33096060355538m_B_S2_D1_108-bebop_001_.png,drone_far
drone_far\6_9.341355178086586m_mixed_membo_19-membo_002_.png,drone_far
drone_far\6_9.342106226674133m_mixed_54-bebop_002_.png,drone_far
drone_far\6_9.345429881630364m_mixed_membo_9-membo_004_.png,drone_far
drone_far\6_9.36397118584479m_Membo_0_013-membo_003_.png,drone_far
drone_far\6_9.365654422584083m_extra_membo_D2_2017.png,drone_far
drone_far\6_9.371015145099278m_B_S2_D1_118-bebop_003_.png,drone_far
drone_far\6_9.375209812125783m_mixed_20-bebop_003_.png,drone_far
drone_far\6_9.3764276378162m_mixed_4-bebop_003_.png,drone_far
drone_far\6_9.380248794309862m_Membo_2_010-membo_003_.png,drone_far
drone_far\6_9.384053401266605m_mixed_26-bebop_000_.png,drone_far
drone_far\6_9.397811422632813m_mixed_0-bebop_003_.png,drone_far
drone_far\6_9.405950905400788m_B_S2_D1_079-bebop_001_.png,drone_far
drone_far\6_9.40673177544931m_mixed_membo_26-membo_003_.png,drone_far
drone_far\6_9.4147331339825m_mixed_membo_19-membo_004_.png,drone_far
drone_far\6_9.42688019270448m_mixed_membo_64-membo_001_.png,drone_far
drone_far\6_9.427917042479951m_mixed_membo_48-membo_001_.png,drone_far
drone_far\6_9.432648689276272m_mixed_membo_62-membo_003_.png,drone_far
drone_far\6_9.434308777606024m_mixed_31-bebop_000_.png,drone_far
drone_far\6_9.435789295191105m_mixed_48-bebop_000_.png,drone_far
drone_far\6_9.438258094938869m_Membo_0_012-membo_002_.png,drone_far
drone_far\6_9.439383667396998m_extra_membo_D2_2026.png,drone_far
drone_far\6_9.448710466710603m_mixed_membo_2-membo_000_.png,drone_far
drone_far\6_9.461791301096333m_mixed_membo_28-membo_004_.png,drone_far
drone_far\6_9.47320073984305m_extra_membo_D2_2004.png,drone_far
drone_far\6_9.485404503451695m_mixed_membo_22-membo_001_.png,drone_far
drone_far\6_9.49373502888189m_B_S2_D1_099-bebop_003_.png,drone_far
drone_far\6_9.501382718890842m_B_S2_D1_130-bebop_002_.png,drone_far
drone_far\6_9.515667844120244m_Membo_0_039-membo_002_.png,drone_far
drone_far\6_9.51803010637489m_mixed_58-bebop_002_.png,drone_far
drone_far\6_9.524990320908824m_mixed_membo_32-membo_003_.png,drone_far
drone_far\6_9.534314307884598m_mixed_membo_37-membo_000_.png,drone_far
drone_far\6_9.535095779179798m_mixed_membo_42-membo_001_.png,drone_far
drone_far\6_9.545009067213769m_mixed_membo_25-membo_002_.png,drone_far
drone_far\6_9.546099766097203m_mixed_19-bebop_004_.png,drone_far
drone_far\6_9.573679842217972m_B_S2_D1_123-bebop_003_.png,drone_far
drone_far\6_9.574113877461022m_mixed_25-bebop_002_.png,drone_far
drone_far\6_9.581062364755894m_B_S2_D1_121-bebop_003_.png,drone_far
drone_far\6_9.58286995839177m_mixed_membo_57-membo_002_.png,drone_far
drone_far\6_9.587848386876665m_mixed_6-bebop_003_.png,drone_far
drone_far\6_9.590189793745854m_B_S2_D1_074-bebop_002_.png,drone_far
drone_far\6_9.595171216775986m_mixed_13-bebop_003_.png,drone_far
drone_far\6_9.596423335618956m_Membo_1_032-membo_004_.png,drone_far
drone_far\6_9.609944222883913m_B_S2_D1_090-bebop_001_.png,drone_far
drone_far\6_9.626819391786618m_B_S2_D1_077-bebop_001_.png,drone_far
drone_far\6_9.638058433564996m_B_S2_D1_099-bebop_001_.png,drone_far
drone_far\6_9.642394941796555m_mixed_membo_52-membo_002_.png,drone_far
drone_far\6_9.654389121854816m_mixed_membo_5-membo_001_.png,drone_far
drone_far\6_9.664014495149239m_Membo_2_015-membo_001_.png,drone_far
drone_far\6_9.667488444008166m_B_S2_D1_129-bebop_004_.png,drone_far
drone_far\6_9.668948872629592m_mixed_12-bebop_003_.png,drone_far
drone_far\6_9.679067280236554m_mixed_34-bebop_004_.png,drone_far
drone_far\6_9.689772601541874m_Membo_0_040-membo_001_.png,drone_far
drone_far\6_9.701271690186603m_mixed_28-bebop_000_.png,drone_far
drone_far\6_9.70358401663928m_Membo_1_047-membo_004_.png,drone_far
drone_far\6_9.709779909133843m_mixed_membo_44-membo_002_.png,drone_far
drone_far\6_9.712639116279634m_mixed_membo_33-membo_002_.png,drone_far
drone_far\6_9.712938019020374m_mixed_membo_34-membo_001_.png,drone_far
drone_far\6_9.718674856374957m_Membo_2_014-membo_001_.png,drone_far
drone_far\6_9.723979557357453m_mixed_39-bebop_000_.png,drone_far
drone_far\6_9.734770744821795m_mixed_membo_17-membo_000_.png,drone_far
drone_far\6_9.752987910556643m_mixed_membo_16-membo_004_.png,drone_far
drone_far\6_9.75491137939865m_Membo_1_031-membo_001_.png,drone_far
drone_far\6_9.772209524278296m_extra_membo_D2_2055.png,drone_far
drone_far\6_9.77732981146817m_Membo_0_038-membo_001_.png,drone_far
drone_far\6_9.78728533347103m_B_S2_D1_078-bebop_000_.png,drone_far
drone_far\6_9.7985049636046m_mixed_0-bebop_001_.png,drone_far
drone_far\6_9.813062017936165m_mixed_57-bebop_000_.png,drone_far
drone_far\6_9.819953724685298m_mixed_44-bebop_004_.png,drone_far
drone_far\6_9.822759899626545m_mixed_membo_30-membo_000_.png,drone_far
drone_far\6_9.846006363442703m_Membo_0_001-membo_001_.png,drone_far
drone_far\6_9.848313970277983m_B_S2_D1_096-bebop_000_.png,drone_far
drone_far\6_9.853044599529582m_mixed_7-bebop_000_.png,drone_far
drone_far\6_9.853103599815945m_mixed_17-bebop_000_.png,drone_far
drone_far\6_9.88185447744285m_Membo_2_016-membo_000_.png,drone_far
drone_far\6_9.893988644259407m_Membo_0_037-membo_004_.png,drone_far
drone_far\6_9.899274094963872m_mixed_40-bebop_002_.png,drone_far
drone_far\6_9.913347789772018m_Membo_1_042-membo_001_.png,drone_far
drone_far\6_9.930505869557077m_Membo_2_027-membo_004_.png,drone_far
drone_far\6_9.936239712144534m_Membo_2_027-membo_001_.png,drone_far
drone_far\6_9.936477650100585m_Membo_2_027-membo_003_.png,drone_far
drone_far\6_9.943650805521163m_mixed_membo_31-membo_000_.png,drone_far
drone_far\6_9.944834897065757m_mixed_11-bebop_004_.png,drone_far
drone_far\6_9.953583822823287m_mixed_membo_8-membo_004_.png,drone_far
drone_far\6_9.971053157120448m_Membo_0_034-membo_000_.png,drone_far
drone_far\6_9.977097890936978m_Membo_0_034-membo_004_.png,drone_far
drone_far\6_9.979009144775555m_B_S2_D1_103-bebop_001_.png,drone_far
drone_far\6_9.988061878989848m_mixed_membo_5-membo_000_.png,drone_far
drone_far\6_9.9881885974578m_Membo_0_007-membo_003_.png,drone_far
drone_far\6_9.9931498415037m_mixed_membo_18-membo_002_.png,drone_far
drone_far\7_1.0027958688559546m_B_S2_D1_081-bebop_001_.png,drone_far
drone_far\7_1.0096346029545438m_mixed_membo_10-membo_000_.png,drone_far
drone_far\7_1.0232627974035404m_B_S2_D1_098-bebop_003_.png,drone_far
drone_far\7_1.0236351971171056m_mixed_membo_16-membo_000_.png,drone_far
drone_far\7_1.031496575298684m_extra_membo_D2_2043.png,drone_far
drone_far\7_1.0387443891501582m_Membo_0_013-membo_004_.png,drone_far
drone_far\7_1.0415522909904817m_B_S2_D1_119-bebop_000_.png,drone_far
drone_far\7_1.0454944956841583m_mixed_28-bebop_004_.png,drone_far
drone_far\7_1.0463908450204638m_Membo_1_002-membo_003_.png,drone_far
drone_far\7_1.047931107802567m_mixed_membo_1-membo_001_.png,drone_far
drone_far\7_1.0529577816533409m_B_S2_D1_087-bebop_002_.png,drone_far
drone_far\7_1.0534130450370056m_extra_membo_D2_2021.png,drone_far
drone_far\7_1.0538883317589711m_Membo_0_014-membo_000_.png,drone_far
drone_far\7_1.0562752161921503m_B_S2_D1_083-bebop_003_.png,drone_far
drone_far\7_1.0621158003922597m_mixed_57-bebop_001_.png,drone_far
drone_far\7_1.063878515755964m_B_S2_D1_126-bebop_003_.png,drone_far
drone_far\7_1.0648697110359415m_B_S2_D1_113-bebop_002_.png,drone_far
drone_far\7_1.072677381168396m_mixed_membo_16-membo_001_.png,drone_far
drone_far\7_1.075708367646485m_mixed_membo_37-membo_004_.png,drone_far
drone_far\7_1.0860315546738906m_B_S2_D1_093-bebop_001_.png,drone_far
drone_far\7_1.0886386341832954m_mixed_membo_11-membo_001_.png,drone_far
drone_far\7_1.0889818906639697m_mixed_membo_26-membo_002_.png,drone_far
drone_far\7_1.0953122277111733m_B_S2_D1_104-bebop_002_.png,drone_far
drone_far\7_1.0972953761104087m_mixed_45-bebop_001_.png,drone_far
drone_far\7_1.1260262597027535m_mixed_membo_57-membo_004_.png,drone_far
drone_far\7_1.1383274156017604m_B_S2_D1_105-bebop_000_.png,drone_far
drone_far\7_1.1426932218246446m_mixed_membo_47-membo_002_.png,drone_far
drone_far\7_1.143186831291994m_Membo_1_048-membo_000_.png,drone_far
drone_far\7_1.1584114655867417m_Membo_2_018-membo_004_.png,drone_far
drone_far\7_1.158676381470765m_mixed_membo_54-membo_004_.png,drone_far
drone_far\7_1.1614015803670255m_B_S2_D1_079-bebop_003_.png,drone_far
drone_far\7_1.1755479647490903m_mixed_26-bebop_002_.png,drone_far
drone_far\7_1.1768120144253378m_mixed_membo_35-membo_000_.png,drone_far
drone_far\7_1.1790542974987597m_extra_membo_D2_2008.png,drone_far
drone_far\7_1.1959582030097482m_Membo_1_041-membo_001_.png,drone_far
drone_far\7_1.1966600390306381m_mixed_37-bebop_002_.png,drone_far
drone_far\7_1.1972540160591176m_B_S2_D1_071-bebop_001_.png,drone_far
drone_far\7_1.2018655783315422m_B_S2_D1_094-bebop_002_.png,drone_far
drone_far\7_1.214053049924956m_B_S2_D1_074-bebop_001_.png,drone_far
drone_far\7_1.2176894880585931m_B_S2_D1_130-bebop_004_.png,drone_far
drone_far\7_1.2289529691620094m_mixed_membo_20-membo_000_.png,drone_far
drone_far\7_1.2424166338920482m_mixed_23-bebop_004_.png,drone_far
drone_far\7_1.2511982265580386m_mixed_membo_48-membo_004_.png,drone_far
drone_far\7_1.2549203108929996m_Membo_2_017-membo_004_.png,drone_far
drone_far\7_1.260668261744016m_B_S2_D1_120-bebop_002_.png,drone_far
drone_far\7_1.264883941611175m_B_S2_D1_099-bebop_000_.png,drone_far
drone_far\7_1.2741973882059m_Membo_0_039-membo_000_.png,drone_far
drone_far\7_1.2766897494439453m_mixed_0-bebop_002_.png,drone_far
drone_far\7_1.2790431673093692m_mixed_membo_64-membo_000_.png,drone_far
drone_far\7_1.2853389102983739m_mixed_membo_56-membo_001_.png,drone_far
drone_far\7_1.295578555599067m_B_S2_D1_100-bebop_001_.png,drone_far
drone_far\7_1.2986452835685327m_mixed_40-bebop_001_.png,drone_far
drone_far\7_1.2986567225989685m_Membo_0_013-membo_000_.png,drone_far
drone_far\7_1.300799664570534m_mixed_membo_64-membo_002_.png,drone_far
drone_far\7_1.3013881626402406m_mixed_58-bebop_003_.png,drone_far
drone_far\7_1.306680791436654m_B_S2_D1_077-bebop_000_.png,drone_far
drone_far\7_1.310370664233488m_B_S2_D1_076-bebop_004_.png,drone_far
drone_far\7_1.31297191490815m_mixed_membo_4-membo_001_.png,drone_far
drone_far\7_1.3197677495200562m_mixed_membo_14-membo_000_.png,drone_far
drone_far\7_1.3312109506366818m_B_S2_D1_128-bebop_004_.png,drone_far
drone_far\7_1.3334177623049208m_Membo_1_031-membo_004_.png,drone_far
drone_far\7_1.3336629756703946m_mixed_55-bebop_002_.png,drone_far
drone_far\7_1.336536879285021m_Membo_2_014-membo_000_.png,drone_far
drone_far\7_1.3506893148158279m_B_S2_D1_112-bebop_001_.png,drone_far
drone_far\7_1.3625971718447114m_Membo_1_041-membo_000_.png,drone_far
drone_far\7_1.3672456215884474m_B_S2_D1_122-bebop_001_.png,drone_far
drone_far\7_1.3824722643416827m_mixed_membo_50-membo_002_.png,drone_far
drone_far\7_1.384055591199923m_B_S2_D1_129-bebop_002_.png,drone_far
drone_far\7_1.3865858566787885m_B_S2_D1_102-bebop_004_.png,drone_far
drone_far\7_1.387892518214465m_mixed_membo_32-membo_002_.png,drone_far
drone_far\7_1.4083236356096165m_B_S2_D1_117-bebop_004_.png,drone_far
drone_far\7_1.4087994482750976m_mixed_34-bebop_000_.png,drone_far
drone_far\7_1.4159672452162293m_Membo_1_001-membo_001_.png,drone_far
drone_far\7_1.416445109643049m_mixed_6-bebop_000_.png,drone_far
drone_far\7_1.4166803881491337m_B_S2_D1_127-bebop_002_.png,drone_far
drone_far\7_1.4200434445929808m_mixed_8-bebop_001_.png,drone_far
drone_far\7_1.4215247257906496m_mixed_membo_18-membo_004_.png,drone_far
drone_far\7_1.4370137950626543m_Membo_2_010-membo_000_.png,drone_far
drone_far\7_1.4402986807561386m_mixed_19-bebop_001_.png,drone_far
drone_far\7_1.4501367922055701m_mixed_52-bebop_001_.png,drone_far
drone_far\7_1.452182203857976m_B_S2_D1_076-bebop_003_.png,drone_far
drone_far\7_1.462420973756819m_B_S2_D1_086-bebop_001_.png,drone_far
drone_far\7_1.468403163052369m_mixed_56-bebop_002_.png,drone_far
drone_far\7_1.4697557566147168m_B_S2_D1_085-bebop_003_.png,drone_far
drone_far\7_1.4726079945987225m_mixed_membo_43-membo_004_.png,drone_far
drone_far\7_1.4854403160290146m_Membo_2_017-membo_001_.png,drone_far
drone_far\7_1.4930744580879365m_Membo_2_018-membo_002_.png,drone_far
drone_far\7_1.4946311932240217m_extra_membo_D2_2024.png,drone_far
drone_far\7_1.5109099672802078m_mixed_48-bebop_001_.png,drone_far
drone_far\7_1.5171418671821035m_mixed_19-bebop_000_.png,drone_far
drone_far\7_1.5277312936779348m_mixed_membo_1-membo_000_.png,drone_far
drone_far\7_1.5447999115761148m_B_S2_D1_080-bebop_004_.png,drone_far
drone_far\7_1.5466051893376283m_mixed_membo_13-membo_004_.png,drone_far
drone_far\7_1.5523361939986304m_Membo_1_045-membo_001_.png,drone_far
drone_far\7_1.5625046903820128m_mixed_membo_12-membo_002_.png,drone_far
drone_far\7_1.564643738757253m_mixed_42-bebop_000_.png,drone_far
drone_far\7_1.5650927698420816m_mixed_8-bebop_004_.png,drone_far
drone_far\7_1.574794675939774m_mixed_membo_19-membo_001_.png,drone_far
drone_far\7_1.5873316082665367m_B_S2_D1_099-bebop_004_.png,drone_far
drone_far\7_1.5924549408308408m_B_S2_D1_073-bebop_002_.png,drone_far
drone_far\7_1.5960967549142682m_mixed_10-bebop_003_.png,drone_far
drone_far\7_1.6019244056987634m_mixed_2-bebop_002_.png,drone_far
drone_far\7_1.6180089669959767m_mixed_membo_52-membo_000_.png,drone_far
drone_far\7_1.6184480402034946m_extra_membo_D2_2053.png,drone_far
drone_far\7_1.6193787568571474m_B_S2_D1_110-bebop_002_.png,drone_far
drone_far\7_1.6206147041500585m_B_S2_D1_095-bebop_000_.png,drone_far
drone_far\7_1.622398712005197m_B_S2_D1_112-bebop_000_.png,drone_far
drone_far\7_1.630966296263899m_Membo_0_037-membo_000_.png,drone_far
drone_far\7_1.6527306431252295m_mixed_16-bebop_003_.png,drone_far
drone_far\7_1.6553723506210087m_B_S2_D1_091-bebop_003_.png,drone_far
drone_far\7_1.656491015266754m_mixed_membo_33-membo_004_.png,drone_far
drone_far\7_1.6702667392709598m_mixed_65-bebop_002_.png,drone_far
drone_far\7_1.6844586425532986m_mixed_membo_66-membo_004_.png,drone_far
